lower angle,upper angle,holding angle,system x,acceleration,
1.266427354,0.708811104,0,0.03193219,1.05E-05,7906
1.265745894,0.710049212,0,0.033796358,1.01E-05,7907
1.26513888,0.711126983,0,0.035577581,9.66E-06,7908
1.264610068,0.712036192,0,0.037272392,9.19E-06,7909
1.264163123,0.712768972,0,0.038876644,8.70E-06,7910
1.263801561,0.713317811,0,0.040386191,8.19E-06,7911
1.263528601,0.713675678,0,0.041798036,7.66E-06,7912
1.263347373,0.713835895,0,0.043108501,7.11E-06,7913
1.263260678,0.713792384,0,0.044314828,6.54E-06,7914
1.263271258,0.713539302,0,0.045413813,5.96E-06,7915
1.263381467,0.713071525,0,0.046403281,5.36E-06,7916
1.263593511,0.712384284,0,0.047281069,4.76E-06,7917
1.263909475,0.711473227,0,0.048044398,4.14E-06,7918
1.264331059,0.710334659,0,0.048691802,3.51E-06,7919
1.264859782,0.708965421,0,0.049221311,2.87E-06,7920
1.265496955,0.707362592,0,0.049632227,2.23E-06,7921
1.266243653,0.705523968,0,0.049923165,1.58E-06,7922
1.267100737,0.703447878,0,0.050092573,9.17E-07,7923
1.268068687,0.701133251,0,0.0501405,2.60E-07,7924
1.269147919,0.698579371,0,0.050065975,-4.04E-07,7925
1.270338521,0.695786059,0,0.049869226,-1.07E-06,7926
1.271640257,0.692753851,0,0.049550816,-1.72E-06,7927
1.273052798,0.689483643,0,0.049110621,-2.38E-06,7928
1.274575488,0.685976982,0,0.048549136,-3.04E-06,7929
1.276207374,0.682235956,0,0.0478677,-3.69E-06,7930
1.277947263,0.678263187,0,0.047067816,-4.33E-06,7931
1.279793785,0.674061954,0,0.046149866,-4.97E-06,7932
1.281745271,0.669635713,0,0.045116815,-5.59E-06,7933
1.283799783,0.664988875,0,0.043970088,-6.20E-06,7934
1.285955177,0.660126269,0,0.042711487,-6.81E-06,7935
1.288208977,0.655053139,0,0.04134457,-7.39E-06,7936
1.290558533,0.649775386,0,0.03987176,-7.96E-06,7937
1.293000923,0.644299388,0,0.038296244,-8.52E-06,7938
1.295533017,0.638631999,0,0.036621285,-9.05E-06,7939
1.29815139,0.632780671,0,0.034850667,-9.57E-06,7940
1.300852434,0.62675339,0,0.032987599,-1.01E-05,7941
1.303632275,0.620558441,0,0.031036924,-1.05E-05,7942
1.306486801,0.614204764,0,0.02900301,-1.10E-05,7943
1.30941172,0.607701659,0,0.026890517,-1.14E-05,7944
1.312402533,0.60105902,0,0.024703568,-1.18E-05,7945
1.315454439,0.594286799,0,0.022449439,-1.22E-05,7946
1.318562643,0.587395728,0,0.020131535,-1.25E-05,7947
1.321721957,0.58039695,0,0.017755691,-1.28E-05,7948
1.324927122,0.573301673,0,0.015328275,-1.31E-05,7949
1.32817264,0.566121697,0,0.012855453,-1.34E-05,7950
1.331452952,0.558869004,0,0.010343155,-1.36E-05,7951
1.334762306,0.551555872,0,0.007798059,-1.37E-05,7952
1.338094832,0.544194937,0,0.005226417,-1.39E-05,7953
1.341444553,0.536799014,0,0.002634767,-1.40E-05,7954
1.344805376,0.529380918,0,3.10E-05,-1.41E-05,7955
1.348171146,0.52195406,0,-0.002579285,-1.41E-05,7956
1.351535634,0.514531434,0,-0.005187619,-1.41E-05,7957
1.354892583,0.50712657,0,-0.007787881,-1.40E-05,7958
1.358235688,0.499752879,0,-0.010372878,-1.39E-05,7959
1.361558632,0.492423773,0,-0.012935283,-1.38E-05,7960
1.364855112,0.485152513,0,-0.015467237,-1.37E-05,7961
1.368118883,0.47795251,0,-0.017962382,-1.35E-05,7962
1.371343703,0.470836937,0,-0.020413194,-1.32E-05,7963
1.374523417,0.463818878,0,-0.022812797,-1.29E-05,7964
1.377651961,0.456911057,0,-0.025153603,-1.26E-05,7965
1.380723403,0.450126171,0,-0.027429505,-1.23E-05,7966
1.383731918,0.443476468,0,-0.029633401,-1.19E-05,7967
1.386671812,0.436974019,0,-0.031758907,-1.15E-05,7968
1.389537604,0.430630326,0,-0.03379928,-1.10E-05,7969
1.392323942,0.424456716,0,-0.035748488,-1.05E-05,7970
1.395025776,0.418463886,0,-0.037600898,-9.98E-06,7971
1.397638203,0.412662148,0,-0.039350701,-9.42E-06,7972
1.400156573,0.407061279,0,-0.040992401,-8.84E-06,7973
1.402576522,0.401670456,0,-0.042520859,-8.23E-06,7974
1.404893966,0.396498322,0,-0.043931602,-7.60E-06,7975
1.407105074,0.391552866,0,-0.045219847,-6.94E-06,7976
1.409206362,0.386841446,0,-0.046381729,-6.25E-06,7977
1.411194653,0.38237074,0,-0.047413631,-5.55E-06,7978
1.413067089,0.378146678,0,-0.04831188,-4.83E-06,7979
1.414821164,0.374174625,0,-0.049074194,-4.10E-06,7980
1.416454733,0.370458961,0,-0.049697547,-3.35E-06,7981
1.417965964,0.36700356,0,-0.050180069,-2.60E-06,7982
1.419353441,0.363811314,0,-0.050519856,-1.83E-06,7983
1.420616121,0.360884428,0,-0.050715961,-1.05E-06,7984
1.421753288,0.358224362,0,-0.050767543,-2.77E-07,7985
1.42276463,0.355831712,0,-0.050674159,5.02E-07,7986
1.423650236,0.353706211,0,-0.050435757,1.28E-06,7987
1.424410568,0.351846904,0,-0.050053239,2.06E-06,7988
1.42504643,0.350252002,0,-0.049527332,2.83E-06,7989
1.425559045,0.348918945,0,-0.048859794,3.59E-06,7990
1.425949977,0.347844303,0.03478443,-0.048052058,4.34E-06,7991
1.426221178,0.347023904,0,-0.047106382,5.08E-06,7992
1.426134692,0.346921861,0,-0.045537713,8.43E-06,7993
1.425934956,0.347060531,0,-0.043840134,9.12E-06,7994
1.425625891,0.347431272,0,-0.042016587,9.80E-06,7995
1.425212071,0.348024487,0,-0.040073011,1.04E-05,7996
1.424698369,0.348829746,0,-0.038014633,1.11E-05,7997
1.424089924,0.3498362,0,-0.035847762,1.16E-05,7998
1.423392237,0.351032168,0,-0.033578716,1.22E-05,7999
1.422610969,0.352405578,0,-0.031213794,1.27E-05,8000
1.421752096,0.353943825,0,-0.028760301,1.32E-05,8001
1.420821757,0.355633795,0,-0.026224909,1.36E-05,8002
1.419826345,0.357461959,0,-0.023615197,1.40E-05,8003
1.4187724,0.359414458,0,-0.020938851,1.44E-05,8004
1.417666645,0.361477047,0,-0.01820372,1.47E-05,8005
1.416515918,0.363635182,0,-0.015417557,1.49E-05,8006
1.415327192,0.365873992,0,-0.012588046,1.52E-05,8007
1.414107547,0.368178606,0,-0.009724128,1.54E-05,8008
1.412864105,0.370533705,0,-0.006832988,1.55E-05,8009
1.411604078,0.372924149,0,-0.003923807,1.56E-05,8010
1.410334678,0.375334531,0,-0.001004387,1.57E-05,8011
1.409063132,0.377749443,0,0.001917286,1.57E-05,8012
1.407796712,0.380153537,0,0.004832383,1.56E-05,8013
1.406542585,0.382531524,0,0.007733026,1.55E-05,8014
1.405307905,0.384868175,0,0.010611209,1.54E-05,8015
1.404099763,0.38714844,0,0.013458729,1.53E-05,8016
1.402925179,0.389357418,0,0.016267516,1.51E-05,8017
1.401790992,0.391480505,0,0.019030125,1.48E-05,8018
1.400703997,0.393503338,0,0.021738433,1.45E-05,8019
1.399670796,0.39541173,0,0.024385733,1.42E-05,8020
1.398697854,0.397192031,0,0.026964187,1.38E-05,8021
1.397791461,0.398830861,0,0.029466743,1.34E-05,8022
1.396957711,0.400315225,0,0.031886698,1.30E-05,8023
1.396202476,0.401632607,0,0.034217604,1.25E-05,8024
1.395531417,0.402770877,0,0.036453547,1.20E-05,8025
1.394950033,0.403718501,0,0.038587542,1.14E-05,8026
1.394463481,0.404464453,0,0.040614141,1.08E-05,8027
1.394076676,0.404998213,0,0.042528181,1.02E-05,8028
1.393794314,0.405309826,0,0.0443243,9.61E-06,8029
1.393620775,0.405389994,0,0.045997556,8.95E-06,8030
1.393560172,0.405229926,0,0.047543648,8.27E-06,8031
1.39361632,0.404821604,0,0.048957911,7.57E-06,8032
1.393792705,0.404157579,0,0.050236732,6.84E-06,8033
1.394092531,0.403231055,0,0.051376562,6.10E-06,8034
1.394518645,0.402035981,0,0.05237435,5.34E-06,8035
1.395073623,0.400566965,0,0.053226929,4.56E-06,8036
1.395759628,0.398819327,0,0.053932497,3.77E-06,8037
1.396578551,0.396789253,0,0.054488066,2.97E-06,8038
1.397531913,0.394473404,0,0.054892697,2.16E-06,8039
1.39862089,0.391869485,0,0.055144239,1.34E-06,8040
1.399846316,0.38897565,0,0.055242383,5.25E-07,8041
1.401208625,0.385791093,0,0.055186324,-3.00E-07,8042
1.40270792,0.382315636,0,0.054975998,-1.12E-06,8043
1.404343964,0.378549904,0,0.054611343,-1.95E-06,8044
1.406116099,0.374495327,0,0.054093197,-2.77E-06,8045
1.408023329,0.370154053,0,0.053422853,-3.58E-06,8046
1.410064311,0.36552912,0,0.052601142,-4.39E-06,8047
1.412237317,0.360624194,0,0.051630343,-5.18E-06,8048
1.414540262,0.355443865,0,0.050512294,-5.97E-06,8049
1.416970671,0.349993408,0,0.04924997,-6.74E-06,8050
1.419525744,0.344278902,0,0.047846151,-7.49E-06,8051
1.42220229,0.338307202,0,0.046304291,-8.23E-06,8052
1.424996779,0.332085818,0,0.044628592,-8.94E-06,8053
1.427905337,0.325623125,0,0.04282292,-9.64E-06,8054
1.430923746,0.318928093,0,0.040892195,-1.03E-05,8055
1.434047447,0.312010497,0,0.038841303,-1.09E-05,8056
1.437271566,0.304880738,0,0.036675663,-1.16E-05,8057
1.440590904,0.297549903,0,0.034401093,-1.21E-05,8058
1.443999947,0.290029764,0,0.032023633,-1.27E-05,8059
1.447492913,0.282332569,0,0.029550077,-1.32E-05,8060
1.451063753,0.274471283,0,0.026986735,-1.37E-05,8061
1.454706104,0.266459346,0,0.024341219,-1.41E-05,8062
1.458413393,0.258310705,0,0.021621011,-1.45E-05,8063
1.462178812,0.250039876,0,0.018833521,-1.49E-05,8064
1.465995343,0.241661727,0,0.015986808,-1.52E-05,8065
1.469855757,0.233191565,0,0.013089189,-1.54E-05,8066
1.473752678,0.224644974,0,0.010149294,-1.57E-05,8067
1.477678591,0.216037899,0,0.007175584,-1.58E-05,8068
1.481625819,0.207386568,0,0.004176925,-1.60E-05,8069
1.485586629,0.198707342,0,0.00116218,-1.61E-05,8070
1.489553177,0.190016791,0,-0.001859536,-1.61E-05,8071
1.493517601,0.18133153,0,-0.004879186,-1.61E-05,8072
1.497471974,0.172668278,0,-0.007887481,-1.60E-05,8073
1.501408414,0.16404368,0,-0.01087531,-1.59E-05,8074
1.50531906,0.15547438,0,-0.013833853,-1.58E-05,8075
1.509196085,0.146976814,0,-0.016753629,-1.55E-05,8076
1.513031759,0.138567328,0,-0.019625884,-1.53E-05,8077
1.516818469,0.130261958,0,-0.022441655,-1.50E-05,8078
1.520548728,0.122076504,0,-0.025192371,-1.46E-05,8079
1.524215211,0.114026375,0,-0.027869319,-1.42E-05,8080
1.527810798,0.106126614,0,-0.030464432,-1.38E-05,8081
1.531328552,0.098391823,0,-0.032969575,-1.33E-05,8082
1.534761802,0.090836063,0,-0.035377005,-1.28E-05,8083
1.538104114,0.083472908,0,-0.037679358,-1.22E-05,8084
1.541349338,0.076315299,0,-0.039869414,-1.16E-05,8085
1.544491624,0.069375575,0,-0.04194048,-1.10E-05,8086
1.547525444,0.062665395,0,-0.043886224,-1.03E-05,8087
1.550445604,0.056195676,0,-0.045700486,-9.64E-06,8088
1.553247265,0.049976639,0,-0.047377816,-8.92E-06,8089
1.555925954,0.044017706,0,-0.048913062,-8.16E-06,8090
1.558477583,0.0383275,0.00383275,-0.050301557,-7.38E-06,8091
1.560898456,0.032913812,0,-0.051539055,-6.58E-06,8092
1.563157548,0.027837735,0,-0.052566379,-5.46E-06,8093
1.565279881,0.023050854,0,-0.053436002,-4.62E-06,8094
1.567263117,0.01855807,0,-0.054145136,-3.77E-06,8095
1.569105374,0.014363356,0,-0.05469167,-2.90E-06,8096
1.570805387,0.010469778,0,-0.055076314,-2.04E-06,8097
1.572361783,0.006879492,0,-0.055293643,-1.15E-06,8098
1.573774175,0.003593721,0,-0.055345396,-2.75E-07,8099
1.575042085,0.000612768,0,-0.055227377,6.27E-07,8100
1.576166467,-0.002064228,0,-0.054946806,1.49E-06,8101
1.577147798,-0.0044384,0,-0.054503613,2.35E-06,8102
1.577986554,-0.006512165,0,-0.053890986,3.25E-06,8103
1.578685598,-0.008289337,0,-0.053123974,4.07E-06,8104
1.579245881,-0.009773731,0,-0.052194251,4.93E-06,8105
1.579670266,-0.010971069,0,-0.051106838,5.77E-06,8106
1.579961137,-0.011886597,0,-0.049863412,6.60E-06,8107
1.580122785,-0.012527466,0,-0.048478997,7.34E-06,8108
1.580157594,-0.012901783,0,-0.046940243,8.16E-06,8109
1.580070333,-0.013017178,0,-0.045265505,8.88E-06,8110
1.579865293,-0.012883186,0,-0.043457282,9.59E-06,8111
1.579546765,-0.0125103,0,-0.041513065,1.03E-05,8112
1.579120473,-0.011908531,0,-0.03945037,1.09E-05,8113
1.578591184,-0.011089325,0,-0.037267521,1.16E-05,8114
1.577965097,-0.010065079,0,-0.034975359,1.21E-05,8115
1.577247457,-0.00884819,0,-0.032573041,1.27E-05,8116
1.57644494,-0.007452011,0,-0.030072246,1.33E-05,8117
1.575564698,-0.005890369,0,-0.027487987,1.37E-05,8118
1.574612455,-0.004177094,0,-0.02481776,1.41E-05,8119
1.573595361,-0.002327442,0,-0.022069071,1.46E-05,8120
1.572521047,-0.000355721,0,-0.019260279,1.49E-05,8121
1.571396665,0.001721682,0,-0.016392961,1.52E-05,8122
1.570229301,0.003889376,0,-0.01347312,1.55E-05,8123
1.569027032,0.006131237,0,-0.010515064,1.57E-05,8124
1.567797391,0.008430969,0,-0.007525518,1.58E-05,8125
1.56654817,0.0107721,0,-0.004513451,1.59E-05,8126
1.565287219,0.013138033,0,-0.001487906,1.60E-05,8127
1.564022421,0.015512101,0,0.001542035,1.60E-05,8128
1.562761672,0.017877614,0,0.004567278,1.60E-05,8129
1.561512855,0.020217905,0,0.00757874,1.59E-05,8130
1.560283815,0.022516387,0,0.010567403,1.58E-05,8131
1.559082337,0.024756597,0,0.013524308,1.56E-05,8132
1.557916123,0.026922259,0,0.016440569,1.54E-05,8133
1.556792766,0.028997317,0,0.019307452,1.52E-05,8134
1.555719731,0.030965988,0,0.022116382,1.49E-05,8135
1.554704328,0.032812815,0,0.024858933,1.45E-05,8136
1.553753696,0.034522694,0,0.02752699,1.41E-05,8137
1.552874777,0.036080968,0,0.030112434,1.37E-05,8138
1.552074297,0.037473399,0,0.032607627,1.32E-05,8139
1.551358749,0.038686268,0,0.035005091,1.27E-05,8140
1.550734368,0.039706383,0,0.037297695,1.21E-05,8141
1.550207119,0.040521137,0,0.039478575,1.15E-05,8142
1.54978267,0.041118547,0,0.041541206,1.09E-05,8143
1.549466393,0.041487247,0,0.043479488,1.02E-05,8144
1.549263327,0.041616593,0,0.045287571,9.55E-06,8145
1.54917818,0.041496623,0,0.046960108,8.83E-06,8146
1.549215308,0.041118134,0,0.048492071,8.09E-06,8147
1.549378702,0.04047269,0,0.049878879,7.32E-06,8148
1.549671975,0.039552651,0,0.051116368,6.53E-06,8149
1.550098357,0.038351189,0,0.052200857,5.73E-06,8150
1.55066068,0.036862321,0,0.053129056,4.90E-06,8151
1.551361372,0.035080925,0,0.053898131,4.06E-06,8152
1.552202446,0.03300273,0,0.054505828,3.21E-06,8153
1.553185499,0.03062438,0,0.054950196,2.34E-06,8154
1.554311701,0.027943397,0,0.055229921,1.48E-06,8155
1.555581795,0.024958219,0,0.055344062,6.02E-07,8156
1.556996088,0.021668192,0,0.055292282,-2.73E-07,8157
1.558554453,0.01807359,0,0.055074638,-1.15E-06,8158
1.56025633,0.014175598,0,0.054691745,-2.02E-06,8159
1.562100726,0.009976317,0,0.054144676,-2.88E-06,8160
1.564086209,0.00547877,0,0.053435053,-3.74E-06,8161
1.56621092,0.000686884,0,0.052564936,-4.59E-06,8162
1.568472573,-0.004394531,0,0.051536992,-5.42E-06,8163
1.570868806,-0.009759903,0,0.050350824,-6.25E-06,8164
1.573395566,-0.015402317,0,0.049019667,-7.02E-06,8165
1.576050119,-0.021314621,0,0.047539355,-7.80E-06,8166
1.578828649,-0.027488232,0,0.045911433,-8.58E-06,8167
1.581725911,-0.033914089,0,0.044152457,-9.27E-06,8168
1.584738568,-0.040583134,0,0.042255609,-9.99E-06,8169
1.587860421,-0.047483444,0,0.040234092,-1.06E-05,8170
1.591086702,-0.05460453,0,0.038091088,-1.13E-05,8171
1.594411687,-0.061934471,0,0.035833946,-1.19E-05,8172
1.597828702,-0.069460392,0,0.033476682,-1.24E-05,8173
1.601332502,-0.077168465,0,0.031010796,-1.30E-05,8174
1.604915933,-0.085045815,0,0.028456139,-1.34E-05,8175
1.60857232,-0.09307766,0,0.025816718,-1.39E-05,8176
1.612294511,-0.101248741,0,0.023099883,-1.43E-05,8177
1.616075353,-0.109544754,0,0.020317984,-1.46E-05,8178
1.619907216,-0.117949009,0,0.017476716,-1.50E-05,8179
1.623782949,-0.126446724,0,0.014585944,-1.52E-05,8180
1.627694921,-0.135020733,0,0.011648886,-1.55E-05,8181
1.631635026,-0.1436553,0,0.008682092,-1.56E-05,8182
1.635595159,-0.15233326,0,0.005694636,-1.57E-05,8183
1.639568166,-0.161038876,0,0.002691439,-1.58E-05,8184
1.643545942,-0.169754505,0,-0.000320882,-1.58E-05,8185
1.647520379,-0.178464413,0,-0.003325722,-1.58E-05,8186
1.651483373,-0.187151432,0,-0.006313937,-1.57E-05,8187
1.65542777,-0.195799351,0,-0.009283013,-1.56E-05,8188
1.659345941,-0.204391956,0,-0.012224587,-1.55E-05,8189
1.663229779,-0.21291256,0,-0.015126952,-1.53E-05,8190
1.667071656,-0.221346378,-0.022134638,-0.017974247,-1.50E-05,8191
1.670864896,-0.2296772,0,-0.020769653,-1.47E-05,8192
1.674758748,-0.23819685,0,-0.023810494,-1.60E-05,8193
1.678588704,-0.246581554,0,-0.026780096,-1.56E-05,8194
1.682347612,-0.254816055,0,-0.029670775,-1.52E-05,8195
1.686027364,-0.262885094,0,-0.032463233,-1.47E-05,8196
1.689621762,-0.270773888,0,-0.035158843,-1.42E-05,8197
1.693124131,-0.278467655,0,-0.03775315,-1.36E-05,8198
1.696527795,-0.285953522,0,-0.040231772,-1.30E-05,8199
1.699827031,-0.29321909,0,-0.042589411,-1.24E-05,8200
1.703016118,-0.300251007,0,-0.044825676,-1.17E-05,8201
1.706089334,-0.307038784,0,-0.046925339,-1.10E-05,8202
1.709041909,-0.313571453,0,-0.048887176,-1.03E-05,8203
1.711869554,-0.319839478,0,-0.050708314,-9.56E-06,8204
1.714567498,-0.325833321,0,-0.052380091,-8.77E-06,8205
1.717132405,-0.331544876,0,-0.053903745,-7.99E-06,8206
1.719559983,-0.336966991,0,-0.05526405,-7.14E-06,8207
1.721848325,-0.342092514,0,-0.056474581,-6.35E-06,8208
1.723994092,-0.346916199,0,-0.057521781,-5.49E-06,8209
1.725994901,-0.3514328,0,-0.058403613,-4.62E-06,8210
1.727848844,-0.355638027,0,-0.05911888,-3.75E-06,8211
1.729554967,-0.359529495,0,-0.059668065,-2.88E-06,8212
1.731111364,-0.363103867,0,-0.060045065,-1.98E-06,8213
1.73251851,-0.366360188,0,-0.060260254,-1.13E-06,8214
1.733774976,-0.369297981,0,-0.060298577,-2.01E-07,8215
1.734881715,-0.371917248,0,-0.060171266,6.67E-07,8216
1.735838727,-0.374218941,0,-0.059873171,1.56E-06,8217
1.736647443,-0.376205444,0,-0.059409035,2.43E-06,8218
1.737308816,-0.377878666,0,-0.058780322,3.29E-06,8219
1.737824754,-0.379242897,0,-0.05798775,4.15E-06,8220
1.738197164,-0.380302429,0,-0.057032052,5.01E-06,8221
1.73842843,-0.381062031,0,-0.055917273,5.84E-06,8222
1.73852189,-0.381527901,0,-0.054651605,6.63E-06,8223
1.738479928,-0.381706715,0,-0.053229341,7.45E-06,8224
1.738306359,-0.381606102,0,-0.051657106,8.23E-06,8225
1.738005475,-0.381234169,0,-0.049944836,8.96E-06,8226
1.73758109,-0.380599976,0,-0.048091854,9.70E-06,8227
1.737037496,-0.379713058,0,-0.04610079,1.04E-05,8228
1.736380414,-0.378583908,0,-0.043986609,1.11E-05,8229
1.735614137,-0.377223492,0,-0.041744631,1.17E-05,8230
1.734744386,-0.375643253,0,-0.039384958,1.23E-05,8231
1.73377736,-0.373855591,0,-0.03691855,1.29E-05,8232
1.732718782,-0.371873379,0,-0.034348193,1.34E-05,8233
1.731574372,-0.369709969,0,-0.031674228,1.40E-05,8234
1.730351762,-0.367378712,0,-0.02891998,1.44E-05,8235
1.729056672,-0.364894867,0,-0.026076011,1.49E-05,8236
1.727696733,-0.362272739,0,-0.02316076,1.52E-05,8237
1.726279096,-0.359527588,0,-0.020182034,1.56E-05,8238
1.724810437,-0.356675148,0,-0.017139435,1.59E-05,8239
1.723298864,-0.353731155,0,-0.014049815,1.61E-05,8240
1.721752004,-0.350711346,0,-0.010924284,1.63E-05,8241
1.720177011,-0.347633362,0,-0.007758378,1.65E-05,8242
1.718582467,-0.344513416,0,-0.004572253,1.66E-05,8243
1.716976003,-0.341367722,0,-0.001374558,1.67E-05,8244
1.715365247,-0.338213921,0,0.00183343,1.68E-05,8245
1.713758783,-0.335068703,0,0.005034011,1.67E-05,8246
1.712164239,-0.331949234,0,0.008223462,1.67E-05,8247
1.7105902,-0.328872204,0,0.011384084,1.65E-05,8248
1.709043817,-0.325855255,0,0.014520389,1.64E-05,8249
1.707533197,-0.322914124,0,0.017615532,1.62E-05,8250
1.706066446,-0.320065975,0,0.020660046,1.59E-05,8251
1.70465167,-0.317327023,0,0.023639543,1.56E-05,8252
1.703295068,-0.314713478,0,0.026562717,1.53E-05,8253
1.7020057,-0.312241077,0,0.029401182,1.48E-05,8254
1.700789289,-0.309924603,0,0.032162023,1.44E-05,8255
1.699653939,-0.307779312,0,0.034825926,1.39E-05,8256
1.698605851,-0.305819511,0,0.037391742,1.34E-05,8257
1.6976517,-0.304059029,0,0.039850078,1.28E-05,8258
1.696798162,-0.302511215,0,0.042189072,1.22E-05,8259
1.696050481,-0.301188469,0,0.044409252,1.16E-05,8260
1.69541438,-0.300103188,0,0.046505363,1.09E-05,8261
1.694896058,-0.299266815,0,0.048461431,1.02E-05,8262
1.694499807,-0.298689365,0,0.050277181,9.47E-06,8263
1.694229917,-0.298380375,0,0.051949861,8.72E-06,8264
1.694091157,-0.29834938,0,0.053470922,7.93E-06,8265
1.694087342,-0.298604488,0,0.05483596,7.11E-06,8266
1.694222287,-0.299153328,0,0.056038086,6.27E-06,8267
1.694497899,-0.300001144,0,0.057081172,5.44E-06,8268
1.694917516,-0.301154613,0,0.057959133,4.57E-06,8269
1.695483045,-0.302617073,0,0.058665941,3.68E-06,8270
1.696196393,-0.304393291,0,0.059202934,2.80E-06,8271
1.697058515,-0.306485653,0,0.059570658,1.92E-06,8272
1.698069886,-0.308895111,0,0.059768018,1.03E-06,8273
1.699231939,-0.311623096,0,0.059784811,8.75E-08,8274
1.700543718,-0.314669132,0,0.059629826,-8.07E-07,8275
1.70200427,-0.318032265,0,0.059309361,-1.67E-06,8276
1.703613118,-0.321709633,0,0.058814076,-2.58E-06,8277
1.705368833,-0.325698853,0,0.058148613,-3.46E-06,8278
1.707269506,-0.329995632,0,0.057313521,-4.35E-06,8279
1.709312276,-0.334594727,0,0.056315943,-5.19E-06,8280
1.711494283,-0.339490891,0,0.055162999,-6.00E-06,8281
1.713813142,-0.344676018,0,0.053841308,-6.88E-06,8282
1.716264085,-0.350143909,0,0.052376085,-7.62E-06,8283
1.718843774,-0.355885029,0,0.050758088,-8.42E-06,8284
1.721547441,-0.361890316,0,0.048997791,-9.16E-06,8285
1.724370317,-0.368149757,0,0.047100758,-9.87E-06,8286
1.727307157,-0.374652863,0,0.045075845,-1.05E-05,8287
1.730353192,-0.381387711,0,0.042918842,-1.12E-05,8288
1.733501748,-0.388342381,0,0.040648506,-1.18E-05,8289
1.736747102,-0.395503998,0,0.038267235,-1.24E-05,8290
1.740083055,-0.402859211,-0.040285921,0.035780745,-1.29E-05,8291
1.743503408,-0.410394192,0,0.033192342,-1.35E-05,8292
1.747273759,-0.418627739,0,0.02996174,-1.68E-05,8293
1.751111821,-0.427007675,0,0.026657795,-1.72E-05,8294
1.755009965,-0.435516357,0,0.023281608,-1.75E-05,8295
1.758958654,-0.444135666,0,0.019854736,-1.78E-05,8296
1.762950257,-0.452847004,0,0.016373543,-1.81E-05,8297
1.76697524,-0.461631775,0,0.012857258,-1.83E-05,8298
1.771025495,-0.470471859,0,0.009310491,-1.84E-05,8299
1.775091485,-0.479347706,0,0.00574774,-1.85E-05,8300
1.779165105,-0.488241673,0,0.002176161,-1.85E-05,8301
1.783237294,-0.497134686,0,-0.001392895,-1.85E-05,8302
1.787298993,-0.506008625,0,-0.004943211,-1.84E-05,8303
1.791343049,-0.514844894,0,-0.008483541,-1.84E-05,8304
1.795359925,-0.523626328,0,-0.011987071,-1.82E-05,8305
1.799341516,-0.532335281,0,-0.015446307,-1.80E-05,8306
1.803280191,-0.540954113,0,-0.018859311,-1.77E-05,8307
1.807167844,-0.54946661,0,-0.022211264,-1.74E-05,8308
1.810996846,-0.557856083,0,-0.025495309,-1.70E-05,8309
1.814760045,-0.566106319,0,-0.028707749,-1.67E-05,8310
1.818450288,-0.574202538,0,-0.031837683,-1.62E-05,8311
1.822060422,-0.582129478,0,-0.034876533,-1.58E-05,8312
1.825584249,-0.589873314,0,-0.037819757,-1.53E-05,8313
1.829014615,-0.597419739,0,-0.040653931,-1.47E-05,8314
1.832346753,-0.604756355,0,-0.04338408,-1.42E-05,8315
1.83557351,-0.611870766,0,-0.045987257,-1.35E-05,8316
1.838690595,-0.618750572,0,-0.048473956,-1.29E-05,8317
1.841692285,-0.625384808,0,-0.050830826,-1.22E-05,8318
1.844574289,-0.631763458,0,-0.053056499,-1.15E-05,8319
1.847331361,-0.637876511,0,-0.055138457,-1.08E-05,8320
1.849960164,-0.643714905,0,-0.0570817,-1.01E-05,8321
1.852456884,-0.649270535,0,-0.058880957,-9.32E-06,8322
1.854817704,-0.654536247,0,-0.060526284,-8.52E-06,8323
1.857039766,-0.659503937,0,-0.06202348,-7.75E-06,8324
1.859119729,-0.664168358,0,-0.063358804,-6.92E-06,8325
1.861055688,-0.668524265,0,-0.064535132,-6.09E-06,8326
1.862845735,-0.672566414,0,-0.06555533,-5.28E-06,8327
1.864487962,-0.676290989,0,-0.066415294,-4.45E-06,8328
1.865980462,-0.679695129,0,-0.067106305,-3.58E-06,8329
1.867322282,-0.682775497,0,-0.067633023,-2.73E-06,8330
1.868513421,-0.685531139,0,-0.06799955,-1.90E-06,8331
1.869552449,-0.687960625,0,-0.068195807,-1.02E-06,8332
1.870439367,-0.690063953,0,-0.068221331,-1.32E-07,8333
1.871175126,-0.691841125,0,-0.068086699,6.97E-07,8334
1.871759729,-0.693293095,0,-0.067786885,1.55E-06,8335
1.872194604,-0.694421768,0,-0.06732878,2.37E-06,8336
1.872479753,-0.695230007,0,-0.066698195,3.26E-06,8337
1.872617559,-0.695720673,0,-0.06590848,4.08E-06,8338
1.872609929,-0.695897579,0,-0.064962901,4.89E-06,8339
1.872458772,-0.695765495,0,-0.063860143,5.70E-06,8340
1.872165994,-0.695329666,0,-0.06259662,6.53E-06,8341
1.87173541,-0.694595814,0,-0.061188469,7.28E-06,8342
1.871168927,-0.693570614,0,-0.059625244,8.08E-06,8343
1.870470838,-0.692261219,0,-0.057921722,8.80E-06,8344
1.869644002,-0.690675259,0,-0.0560739,9.55E-06,8345
1.868692712,-0.688821316,0,-0.054089683,1.03E-05,8346
1.867621736,-0.686708927,0,-0.051977883,1.09E-05,8347
1.866434411,-0.68434763,0,-0.049730816,1.16E-05,8348
